Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
15694465988,"Sep 4, 2025, 12:25:35 PM",Night Run,Run,"",2385,6.82,159.0,61,false,,Adidas 아디제로 SL2,activities/16764824615.fit.gz,,,2385.0,2385.0,6819.8,4.18,2.859,2.0,2.0,6.6,10.2,7.5,0.0,,,90.0,88.0,159.0,146.0,,239.0,418.0,,28.0,61.0,571029.0,,,,,,,,239.0,2386.0,0.0,,0.0,,1.0,6847.5,1756987200.0,1.0,26.3,27.3,22.3,0.79,1010.1,1.7,4.7,63.0,0.0,1756933496.0,1756979834.0,0.375,,23844665.0,0.93,5.0,0.27,24816.0,0.0,,,,,,2.859,0.0,,,,6968.0,0.0,,45.0,83.0,2.871,,,0.0,,,,,,,""
15699937529,"Sep 4, 2025, 10:24:37 PM",Morning Run,Run,,1449,4.02,166.0,35,false,,New Balance 레벨 v3,activities/16770602053.fit.gz,,,1449.0,1316.0,4022.2,3.92,3.056,3.0,2.0,8.0,10.8,8.1,0.0,,,93.0,90.0,166.0,148.0,,255.0,239.0,,26.0,35.0,335405.0,,,,,,,,250.0,1450.0,,,0.0,,1.0,4047.0,1757023200.0,1.0,23.7,25.7,20.6,0.83,1010.8,1.5,3.5,68.0,0.0,1757019949.0,1757066146.0,0.375,,22016854.0,0.49,5.0,0.12,23515.0,0.0,,,,,,2.776,0.0,,,,3904.0,0.0,,30.0,87.0,3.075,,,,,,,,,,""
15715385110,"Sep 6, 2025, 9:30:03 AM",Evening Swim,Swim,"",4762,900,131.0,9,false,,,activities/16787044536.fit.gz,,,4762.0,3259.0,900.0,1.8,0.276,0.0,0.0,0.0,0.0,0.0,0.0,,,,,131.0,77.0,,,162.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.0,,,,,0.0,,,,,,,0.0,,,,,,,""
15716095867,"Sep 6, 2025, 11:33:01 AM",Evening Run,Run,"",1501,4.34,160.0,32,false,,Saucony 엔돌핀 스피드 4,activities/16787794737.fit.gz,,,1501.0,1501.0,4345.9,3.48,2.895,78.0,78.0,391.4,415.8,17.1,0.0,,,89.0,86.0,160.0,143.0,,257.0,264.0,,25.0,32.0,385615.0,,,,,,,,260.0,1502.0,0.0,,0.0,,1.0,4563.9,1757156400.0,5.0,23.2,23.6,20.4,0.84,1007.9,2.8,9.0,227.0,0.2,1757105993.0,1757152052.0,0.375,,19840273.0,0.66,5.0,0.83,19235.2,0.0,,,,,,2.895,0.0,,,,4320.0,0.0,,33.0,90.0,3.041,,,0.0,,,,,,,""
15722142490,"Sep 6, 2025, 9:34:16 PM",Morning Run,Run,"",2712,8.20,158.0,49,false,,Saucony 엔돌핀 스피드 4,activities/16794141189.fit.gz,,,2712.0,2712.0,8207.3,4.433,3.026,193.0,194.0,384.0,421.8,46.3,0.0,,,92.0,88.0,158.0,140.0,,267.0,469.0,,24.0,49.0,723778.0,,,,,,,,270.0,2713.0,0.0,,0.0,,1.0,9222.0,1757192400.0,4.0,21.8,22.2,20.3,0.91,1006.6,2.9,7.6,244.0,0.4,1757192442.0,1757238362.0,0.375,,19840273.0,0.6,5.0,0.98,2629.8,0.0,,,,,,3.026,0.0,,,,7992.0,0.0,,65.0,93.0,3.4,,,0.0,,,,,,,""
15722429651,"Sep 6, 2025, 10:54:57 PM",Morning Swim,Swim,"",1157,425,138.0,5,false,,,activities/16794448684.fit.gz,,,1157.0,1150.0,425.0,1.32,0.37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,106.0,,,99.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367,0.0,,,,,0.0,,,,,,,0.0,,,,,,,""
15723209096,"Sep 7, 2025, 12:34:03 AM",Morning Yoga,Workout,"",2283,0,103.0,3,false,,,activities/16795277850.fit.gz,,,2283.0,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,103.0,70.0,,,67.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,""
15729606940,"Sep 7, 2025, 1:22:12 PM",Night HIIT,Workout,"",1168,0,122.0,2,false,,,activities/16802083369.fit.gz,,,1168.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,85.0,,,68.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,464.0,0.0,,,,,,,""
15739215552,"Sep 8, 2025, 11:42:07 AM",Evening Run,Run,,1846,5.45,152.0,38,false,,New Balance 레벨 v3,activities/16812347521.fit.gz,,,1846.0,1846.0,5457.1,4.02,2.956,3.0,2.0,8.6,10.6,8.7,0.0,,,88.0,87.0,152.0,141.0,,249.0,324.0,,26.0,38.0,459715.0,,,,,,,,248.0,1847.0,,,0.0,,1.0,5484.9,1757329200.0,3.0,23.9,24.7,18.5,0.72,1011.4,1.7,5.4,317.0,0.0,1757279309.0,1757325085.0,0.5,,22016854.0,0.0,1.0,0.94,23845.0,0.0,,,,,,2.956,0.0,,,,5318.0,0.0,,37.0,86.0,2.971,,,,,,,,,,""
15739785920,"Sep 8, 2025, 12:43:20 PM",Night HIIT,Workout,"",435,0,141.0,2,false,,,activities/16812947726.fit.gz,,,435.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,119.0,,,58.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,252.0,0.0,,,,,,,""
15745308484,"Sep 8, 2025, 9:05:11 PM",Morning Swim,Swim,"",2438,200,152.0,12,false,,,activities/16818723612.fit.gz,,,2438.0,2437.0,200.0,1.94,0.082,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,126.0,,,189.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.0,,,,,0.0,,,,,,,0.0,,,,,,,""
15751599591,"Sep 9, 2025, 12:06:32 PM",Night Run,Run,"",3030,9.02,166.0,71,false,,New Balance SC Elite v4,activities/16825420954.fit.gz,,,3030.0,2900.0,9021.2,5.0,3.111,6.0,3.0,6.2,9.6,12.0,0.0,,,94.0,87.0,166.0,146.0,,262.0,521.0,,25.0,71.0,757580.0,,,,,,,,263.0,3030.0,0.0,,0.0,,1.0,9047.0,1757419200.0,1.0,22.1,22.6,18.9,0.82,1013.9,1.1,2.3,159.0,0.0,1757365749.0,1757411385.0,0.625,,21778552.0,0.0,1.0,0.02,26585.0,0.0,,,,,,2.977,0.0,,,,8416.0,0.0,,69.0,91.0,3.12,,,0.0,,,,,,,""
15763505187,"Sep 10, 2025, 12:01:23 PM",Night Run,Run,"",2349,6.03,141.0,14,false,,Adidas 아디제로 SL2,activities/16837964771.fit.gz,,,2349.0,2349.0,6037.1,4.04,2.57,1.0,2.0,7.2,10.8,5.9,0.0,,,93.0,89.0,141.0,130.0,,214.0,357.0,,25.0,14.0,502058.0,,,,,,,,213.0,2350.0,0.0,,0.0,,1.0,6053.7,1757505600.0,1.0,24.2,24.3,17.4,0.66,1013.9,1.0,3.1,30.0,0.0,1757452195.0,1757497693.0,0.625,,23844665.0,0.0,1.0,0.0,27556.0,0.0,,,,,,2.57,0.0,,,,7002.0,0.0,,35.0,74.0,2.577,,,0.0,,,,,,,""
15779942917,"Sep 11, 2025, 9:05:58 PM",Morning Run,Run,,2338,5.22,151.0,20,false,,New Balance 레벨 v3,activities/16855273676.fit.gz,,,2338.0,1889.0,5228.9,4.24,2.768,6.0,1.0,7.0,15.6,43.6,0.0,,,90.0,87.0,151.0,133.0,,234.0,309.0,,24.0,20.0,443159.0,,,,,,,,228.0,2091.0,,,0.0,,1.0,5293.8,1757624400.0,3.0,21.0,21.7,17.6,0.81,1015.6,1.8,4.5,71.0,0.0,1757625105.0,1757670319.0,0.625,,22016854.0,0.85,5.0,0.97,24049.0,0.0,,,,,,2.236,0.0,,,,5466.0,0.0,,36.0,79.0,2.802,,,,,,,,,,""
15791476841,"Sep 12, 2025, 11:49:05 PM",Morning Run,Run,"",1807,4.87,149.0,19,false,,,activities/16867495708.fit.gz,,,1807.0,1798.0,4878.7,3.96,2.713,5.0,4.0,7.0,9.4,7.7,0.0,,,92.0,87.0,149.0,133.0,,233.0,298.0,,23.0,19.0,419525.0,,,,,,,,236.0,1808.0,0.0,,0.0,,1.0,4917.0,1757718000.0,5.0,22.0,24.3,20.5,0.91,1005.1,2.2,4.5,36.0,0.3,1757711557.0,1757756630.0,0.625,,,0.98,5.0,0.16,18710.0,1.0,,,,,,2.7,0.0,,,,5210.0,0.0,,33.0,82.0,2.735,,,0.0,,,,,,,""
15803210131,"Sep 13, 2025, 11:03:32 PM",마블런 half,Run,1:51:47,6756,21.09,184.0,398,false,,New Balance SC Elite v4,activities/16879866335.fit.gz,,,6756.0,6738.0,21092.4,4.48,3.13,50.0,54.0,10.4,42.2,8.3,0.0,,,95.0,91.0,184.0,167.0,,259.0,1351.0,,27.0,398.0,1744619.0,,,,,,,,260.0,6757.0,0.0,,0.0,,1.0,21177.6,1757804409.0,3.0,21.6,22.5,19.1,0.86,1011.4,0.7,2.1,71.0,0.0,1757797982.0,1757842915.0,0.625,,21778552.0,0.08,5.0,1.0,25352.5,1.0,,,,,,3.122,54.9,,,,20454.0,0.0,,151.0,90.0,3.143,,,0.0,,,,,,,""
15842344742,"Sep 17, 2025, 12:29:32 PM",Night Run,Run,"",2231,5.25,133.0,9,false,,,activities/16920459893.fit.gz,,,2231.0,2231.0,5252.6,4.28,2.354,1.0,1.0,8.4,11.2,7.0,0.0,,,92.0,89.0,133.0,122.0,,195.0,309.0,,25.0,9.0,435772.0,,,,,,,,195.0,2232.0,0.0,,0.0,,1.0,5273.3,1758110400.0,3.0,21.5,22.1,19.2,0.87,1011.2,2.0,3.8,323.0,0.0,1758057349.0,1758101849.0,0.875,,,0.94,5.0,0.77,24320.0,0.0,,,,,,2.354,0.0,,,,6604.0,0.0,,28.0,67.0,2.364,,,0.0,,,,,,,""
15870933677,"Sep 20, 2025, 1:07:11 AM",Morning Run,Run,"",2359,6.69,159.0,28,false,,,activities/16949743346.fit.gz,,,2359.0,2355.0,6698.0,4.54,2.844,1.0,2.0,6.6,9.6,9.8,0.0,,,94.0,90.0,159.0,136.0,,236.0,404.0,,22.0,28.0,555579.0,,,,,,,,236.0,2360.0,0.0,,0.0,,1.0,6724.0,1758330000.0,3.0,19.5,19.5,17.3,0.87,1009.3,1.7,3.5,347.0,0.0,1758316697.0,1758360769.0,0.875,,,0.98,5.0,1.0,24478.0,3.0,,,,,,2.839,0.0,,,,7030.0,0.0,,43.0,82.0,2.855,,,0.0,,,,,,,""
15882575571,"Sep 20, 2025, 11:09:22 PM",Morning Run,Run,"",8852,24.86,152.0,119,false,,PUMA 디비에이트 나이트로 엘리트 3,activities/16961733097.fit.gz,,,8852.0,8836.0,24861.9,4.46,2.814,32.0,32.0,6.6,21.2,22.2,0.0,,,94.0,88.0,152.0,137.0,,239.0,1453.0,,24.0,119.0,2079473.0,,,,,,,,238.0,8853.0,0.0,,0.0,,1.0,25042.9,1758409200.0,1.0,18.3,20.1,15.9,0.86,1017.5,1.6,3.7,30.0,0.0,1758403149.0,1758447079.0,0.875,,26113011.0,0.0,1.0,0.31,24593.0,1.0,,,,,,2.809,0.0,,,,25624.0,0.0,,166.0,82.0,2.834,,,0.0,,,,,,,""
15893400808,"Sep 21, 2025, 9:40:58 PM",Morning Run,Run,"",1576,4.19,132.0,6,false,,Adidas 아디제로 SL2,activities/16972878492.fit.gz,,,1576.0,1576.0,4196.0,3.88,2.662,8.0,4.0,7.8,16.0,15.8,0.1,,,94.0,90.0,132.0,120.0,,222.0,239.0,,21.0,6.0,349622.0,,,,,,,,219.0,1577.0,0.0,,0.0,,1.0,4245.4,1758488400.0,3.0,16.7,17.0,13.4,0.81,1021.2,1.7,4.4,74.0,0.0,1758489614.0,1758533400.0,0.0,,23844665.0,0.0,1.0,0.98,25729.0,0.0,,,,,,2.662,0.0,,,,4708.0,0.0,,25.0,76.0,2.694,,,0.0,,,,,,,""
15914597788,"Sep 23, 2025, 9:06:16 PM",Morning Run,Run,"",1839,6.01,160.0,39,false,,PUMA 디비에이트 나이트로 엘리트 3,activities/16994590729.fit.gz,,,1839.0,1839.0,6011.0,4.44,3.269,4.0,5.0,6.8,11.6,9.8,0.0,,,94.0,91.0,160.0,143.0,,271.0,337.0,,22.0,39.0,497568.0,,,,,,,,272.0,1840.0,0.0,,0.0,,1.0,6041.3,1758661200.0,3.0,19.3,18.4,15.5,0.79,1014.1,3.1,7.9,120.0,0.0,1758662513.0,1758706012.0,0.125,,26113011.0,0.93,5.0,0.81,25480.0,0.0,,,,,,3.269,0.0,,,,5550.0,0.0,,45.0,94.0,3.285,,,0.0,,,,,,,""
15947019859,"Sep 26, 2025, 10:12:13 PM",Morning Run,Run,,1816,5.73,161.0,29,false,,New Balance 레벨 v3,activities/17027784247.fit.gz,,,1816.0,1816.0,5730.8,4.24,3.156,3.0,2.0,9.0,11.0,5.2,0.0,,,94.0,91.0,161.0,138.0,,261.0,323.0,,21.0,29.0,474405.0,,,,,,,,261.0,1817.0,,,0.0,,1.0,5748.7,1758924000.0,1.0,17.4,18.5,16.4,0.94,1019.0,1.3,2.8,78.0,0.0,1758921850.0,1758964918.0,0.125,,22016854.0,0.0,1.0,0.19,9945.0,0.0,,,,,,3.156,0.0,,,,5478.0,0.0,,41.0,90.0,3.166,,,,,,,,,,""
15959701331,"Sep 28, 2025, 12:05:16 AM",공주 백제 마라톤 32k,Run,"",10704,32.05,171.0,201,false,,Saucony 엔돌핀 스피드 4,activities/17040782162.fit.gz,,,10704.0,10704.0,32052.9,7.7,2.994,357.0,351.0,9.2,51.6,49.6,0.0,,,96.0,91.0,171.0,142.0,,252.0,1875.0,,22.0,201.0,2692396.0,,,,,,,,255.0,10705.0,0.0,,0.0,,1.0,34390.0,1759017600.0,5.0,21.1,21.1,19.9,0.93,1011.7,2.2,4.4,187.0,2.6,1759008250.0,1759051197.0,0.125,,19840273.0,0.96,5.0,1.0,3612.8,2.0,,,,,,2.994,0.0,,,,32414.0,0.0,,230.0,88.0,3.213,,,0.0,,,,,,,""
15980266249,"Sep 29, 2025, 9:15:11 PM",Morning Swim,Swim,"",2131,450,139.0,9,false,,,activities/17061758214.fit.gz,,,2131.0,2125.0,450.0,2.1,0.212,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,103.0,,,159.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,0.0,,,,,0.0,,,,,,,0.0,,,,,,,""
15986501231,"Sep 30, 2025, 12:23:48 PM",Night Run,Run,"",2491,7.03,147.0,40,false,,New Balance 레벨 v3,activities/17068081816.fit.gz,,,2491.0,2491.0,7036.2,4.0,2.825,5.0,3.0,6.0,12.8,41.2,0.0,,,95.0,91.0,147.0,137.0,,233.0,430.0,,22.0,40.0,579265.0,,,,,,,,232.0,2492.0,0.0,,0.0,,1.0,7069.9,1759233600.0,1.0,19.3,19.6,16.2,0.82,1013.2,0.6,2.6,303.0,0.0,1759181219.0,1759223857.0,0.25,,22016854.0,0.0,1.0,0.1,23987.0,0.0,,,,,,2.825,0.0,,,,7506.0,0.0,,44.0,80.0,2.838,,,0.0,,,,,,,""
16028576569,"Oct 4, 2025, 9:09:31 AM",Evening Run,Run,"",4147,12.16,159.0,110,false,,New Balance 레벨 v3,activities/17110700136.fit.gz,,,4147.0,3950.0,12165.8,4.94,3.08,6.0,4.0,3.8,9.2,6.1,0.0,,,92.0,88.0,159.0,149.0,,256.0,733.0,,24.0,110.0,1011101.0,,,,,,,,252.0,4149.0,0.0,,0.0,,1.0,12201.2,1759568400.0,3.0,23.6,25.0,19.3,0.77,1013.3,0.7,1.9,36.0,0.0,1759527034.0,1759569100.0,0.375,,22016854.0,0.44,5.0,0.96,25870.0,0.0,,,,,,2.934,179.0,,,,11650.0,0.0,,87.0,87.0,3.089,,,0.0,,,,,,,""
16039343656,"Oct 5, 2025, 9:14:54 AM",Evening Run,Run,"",3164,10.00,155.0,70,false,,Adidas 아디제로 SL2,activities/17121634068.fit.gz,,,3164.0,3164.0,10002.6,4.04,3.161,3.0,3.0,6.4,10.2,7.4,0.0,,,94.0,88.0,155.0,143.0,,264.0,579.0,,23.0,70.0,835330.0,,,,,,,,263.0,3165.0,0.0,,0.0,,1.0,10032.1,1759654800.0,3.0,21.9,23.1,19.5,0.86,1013.5,1.3,3.0,45.0,0.2,1759613475.0,1759655398.0,0.375,,23844665.0,0.86,5.0,0.96,14287.0,0.0,,,,,,3.161,0.0,,,,9346.0,0.0,,72.0,91.0,3.171,,,0.0,,,,,,,""
16060828716,"Oct 7, 2025, 7:49:41 AM",Afternoon Run,Run,"",7277,22.86,171.0,206,false,,Saucony 엔돌핀 스피드 4,activities/17143379876.fit.gz,,,7277.0,7184.0,22859.8,4.88,3.182,62.0,62.0,2.8,15.8,46.3,0.0,,,93.0,89.0,171.0,149.0,,267.0,1351.0,,20.0,206.0,1919913.0,,,,,,,,267.0,7278.0,0.0,,0.0,,1.0,23361.9,1759820400.0,2.0,21.3,22.3,17.7,0.8,1014.5,2.1,5.4,50.0,0.1,1759786389.0,1759828027.0,0.375,,19840273.0,0.97,5.0,0.56,20908.0,1.0,,,,,,3.141,0.0,,,,21334.0,0.0,,171.0,92.0,3.252,,,0.0,,,,,,,""
16083673700,"Oct 9, 2025, 9:49:35 AM",Evening Run,Run,,1700,5.14,161.0,28,false,,New Balance 레벨 v3,activities/17166439488.fit.gz,,,1700.0,1700.0,5148.5,4.54,3.029,2.0,3.0,6.0,9.6,9.5,0.0,,,96.0,91.0,161.0,138.0,,252.0,303.0,,21.0,28.0,428625.0,,,,,,,,252.0,1701.0,,,0.0,,1.0,5171.1,1760000400.0,3.0,21.3,20.9,16.2,0.73,1018.7,2.8,6.9,89.0,0.0,1759959287.0,1760000643.0,0.625,,22016854.0,0.66,5.0,0.97,24314.0,0.0,,,,,,3.029,0.0,,,,5170.0,0.0,,35.0,87.0,3.042,,,,,,,,,,""
16102511705,"Oct 11, 2025, 7:27:54 AM",Afternoon Run,Run,"",1116,3.22,155.0,23,false,,Adidas 아디제로 SL2,activities/17185461406.fit.gz,,,1116.0,1102.0,3219.7,3.66,2.922,4.0,3.0,7.0,10.4,12.7,0.0,,,94.0,90.0,155.0,142.0,,254.0,203.0,,24.0,23.0,281319.0,,,,,,,,255.0,1117.0,0.0,,0.0,,1.0,3244.7,1760166000.0,5.0,23.8,22.6,20.0,0.79,1010.7,4.2,10.4,228.0,0.2,1760132202.0,1760173273.0,0.625,,23844665.0,0.98,5.0,0.99,16571.0,1.0,,,,,,2.885,0.0,,,,3354.0,0.0,,24.0,88.0,2.944,,,0.0,,,,,,,""
16112901296,"Oct 11, 2025, 11:11:59 PM",서울 달리기 10k,Run,"",3458,10.53,170.0,81,false,,Nike 베이퍼플라이 3,activities/17195987526.fit.gz,,,3458.0,3457.0,10536.2,7.24,3.048,18.0,23.0,22.8,37.8,5.9,0.0,,,96.0,91.0,170.0,145.0,,251.0,644.0,,22.0,81.0,859684.0,,,,,,,,253.0,3459.0,0.0,,0.0,,1.0,10563.6,1760223864.0,3.0,16.5,17.1,14.9,0.9,1013.6,1.0,2.7,350.0,0.0,1760218640.0,1760259566.0,0.625,,22933612.0,0.58,5.0,0.94,21199.5,1.0,,,,,,3.047,0.0,,,,10346.0,0.0,,74.0,88.0,3.056,,,0.0,,,,,,,""
16159807360,"Oct 16, 2025, 12:49:06 PM",Night Run,Run,,1924,5.28,145.0,29,false,,New Balance 레벨 v3,activities/17243387786.fit.gz,,,1924.0,1924.0,5288.9,5.02,2.749,4.0,3.0,6.6,9.6,8.7,0.0,,,94.0,91.0,145.0,137.0,,229.0,325.0,,23.0,29.0,440749.0,,,,,,,,227.0,1925.0,,,0.0,,1.0,5320.2,1760616000.0,1.0,18.0,16.4,14.7,0.81,1022.4,2.8,8.2,69.0,0.0,1760564483.0,1760604859.0,0.875,,22016854.0,0.96,5.0,0.1,25119.0,0.0,,,,,,2.749,0.0,,,,5782.0,0.0,,33.0,79.0,2.765,,,,,,,,,,""
16168131059,"Oct 17, 2025, 8:31:10 AM",Afternoon Run,Run,"",2714,6.84,142.0,15,false,,Adidas 아디제로 SL2,activities/17251779775.fit.gz,,,2714.0,2661.0,6848.7,3.28,2.574,33.0,42.0,96.6,110.0,13.3,-0.1,,,90.0,88.0,142.0,124.0,,220.0,412.0,,22.0,15.0,585797.0,,,,,,,,220.0,2715.0,0.0,,0.0,,1.0,6920.4,1760688000.0,3.0,20.1,19.8,15.8,0.76,1020.2,2.6,4.5,68.0,0.0,1760650269.0,1760690704.0,0.875,,23844665.0,1.0,5.0,0.83,24159.0,0.0,,,,,,2.523,0.0,,,,7802.0,0.0,,43.0,76.0,2.601,,,0.0,,,,,,,""
16175723585,"Oct 17, 2025, 11:09:09 PM",경주국제 마라톤 full,Run,3:42:06,13333,42.36,158.0,346,false,,PUMA 디비에이트 나이트로 엘리트 3,activities/17259433234.fit.gz,,,13333.0,13332.0,42367.2,4.32,3.178,134.0,137.0,19.0,74.0,14.1,0.0,,,95.0,91.0,158.0,147.0,,264.0,2446.0,,21.0,346.0,3518629.0,,,,,,,,265.0,13335.0,0.0,,0.0,,1.0,42605.5,1760742000.0,5.0,19.3,19.5,17.8,0.91,1015.0,1.8,3.6,303.0,0.3,1760736738.0,1760777046.0,0.875,,26113011.0,0.95,5.0,0.97,7966.9,1.0,,,,,,3.178,0.0,,,,40346.0,0.0,,312.0,92.0,3.196,,,0.0,,,,,,,""
16191186862,"Oct 19, 2025, 12:14:45 PM",Night Run,Run,"",1232,2.72,129.0,5,false,,ASICS 젤 카야노 31,activities/17275120976.fit.gz,,,1232.0,1232.0,2720.2,2.62,2.208,4.0,4.0,6.6,10.4,13.0,0.0,,,87.0,84.0,129.0,122.0,,193.0,156.0,,19.0,5.0,237183.0,,,,,,,,191.0,1233.0,0.0,,0.0,,1.0,2750.1,1760875200.0,1.0,10.4,5.9,5.1,0.7,1025.8,4.0,9.2,324.0,0.0,1760823852.0,1760863816.0,0.875,,20538511.0,0.0,5.0,0.0,23770.0,0.0,,,,,,2.208,0.0,,,,3460.0,0.0,,14.0,66.0,2.232,,,0.0,,,,,,,""
16196076944,"Oct 19, 2025, 10:00:05 PM",Morning Run,Run,"",1078,2.58,138.0,4,false,,ASICS 젤 카야노 31,activities/17280074094.fit.gz,,,1078.0,1078.0,2580.3,3.26,2.394,6.0,3.0,6.6,11.0,6.8,0.1,,,89.0,87.0,138.0,119.0,,206.0,151.0,,15.0,4.0,221879.0,,,,,,,,205.0,1079.0,0.0,,0.0,,1.0,2609.0,1760911200.0,2.0,5.0,3.6,2.0,0.81,1027.5,2.2,4.7,338.0,0.0,1760910314.0,1760950142.0,0.875,,20538511.0,0.0,5.0,0.55,22975.0,0.0,,,,,,2.394,0.0,,,,3118.0,0.0,,15.0,71.0,2.42,,,0.0,,,,,,,""
16205380627,"Oct 20, 2025, 9:18:23 PM",Morning Swim,Swim,"",2138,625,127.0,6,false,,,activities/17289390304.fit.gz,,,2138.0,2132.0,625.0,2.1,0.293,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,92.0,,,109.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.0,,,,,0.0,,,,,,,0.0,,,,,,,""
16221162130,"Oct 22, 2025, 11:21:59 AM",Evening Run,Run,"",2163,6.94,179.0,75,false,,New Balance SC Elite v4,activities/17305292755.fit.gz,,,2163.0,2163.0,6945.0,4.56,3.211,2.0,2.0,6.4,9.8,9.6,0.0,,,95.0,90.0,179.0,154.0,,268.0,422.0,,17.0,75.0,580365.0,,,,,,,,277.0,2164.0,0.0,,0.0,,1.0,6962.0,1761130800.0,3.0,14.6,14.6,10.3,0.75,1028.0,1.6,4.0,54.0,0.0,1761083219.0,1761122780.0,0.0,,21778552.0,0.26,5.0,0.94,21615.0,0.0,,,,,,3.211,0.0,,,,6472.0,0.0,,55.0,96.0,3.219,,,0.0,,,,,,,""
16232194923,"Oct 23, 2025, 12:25:54 PM",Night Run,Run,"",2508,7.02,144.0,20,false,,ASICS 젤 카야노 31,activities/17316392458.fit.gz,,,2508.0,2508.0,7027.0,4.68,2.802,3.0,3.0,5.6,10.2,4.5,0.0,,,94.0,89.0,144.0,132.0,,235.0,414.0,,18.0,20.0,590178.0,,,,,,,,235.0,2509.0,0.0,,0.0,,1.0,7047.3,1761220983.0,2.0,13.3,12.6,9.6,0.78,1027.2,1.5,4.6,5.0,0.0,1761169686.0,1761209110.0,0.125,,20538511.0,0.0,5.0,0.44,24190.8,0.0,,,,,,2.802,0.0,,,,7422.0,0.0,,45.0,81.0,2.81,,,0.0,,,,,,,""
16248264726,"Oct 25, 2025, 7:02:35 AM",Afternoon Run,Run,"",2744,8.04,165.0,64,false,,PUMA 디비에이트 나이트로 3,activities/17332572749.fit.gz,,,2744.0,2744.0,8044.3,4.86,2.932,7.0,5.0,6.2,10.2,9.2,0.0,,,96.0,89.0,165.0,145.0,,246.0,491.0,,20.0,64.0,675318.0,,,,,,,,246.0,2745.0,0.0,,0.0,,1.0,8104.9,1761375600.0,2.0,17.5,16.7,6.4,0.48,1020.2,2.9,6.3,311.0,0.0,1761342608.0,1761381764.0,0.125,,26786381.0,0.0,5.0,0.47,24614.0,1.0,,,,,,2.932,0.0,,,,8110.0,0.0,,55.0,85.0,2.954,,,0.0,,,,,,,""
